,regional_mobility,is_high_user,avg_consume_less_12_valid_month,reg_preference_for_trad,status,low_volume_percent,middle_volume_percent,take_amount_in_later_12_month_highest,trans_amount_increase_rate_lately,trans_activity_month,trans_activity_day,transd_mcc,trans_days_interval_filter,trans_days_interval,repayment_capability,number_of_trans_from_2011,historical_trans_amount,historical_trans_day,rank_trad_1_month,trans_amount_3_month,abs,top_trans_count_last_1_month,avg_price_last_12_month,avg_price_top_last_12_valid_month,trans_top_time_last_1_month,trans_top_time_last_6_month,consume_top_time_last_1_month,consume_top_time_last_6_month,cross_consume_count_last_1_month,trans_fail_top_count_enum_last_1_month,trans_fail_top_count_enum_last_6_month,trans_fail_top_count_enum_last_12_month,consume_mini_time_last_1_month,max_cumulative_consume_later_1_month,max_consume_count_later_6_month,railway_consume_count_last_12_month,pawns_auctions_trusts_consume_last_1_month,pawns_auctions_trusts_consume_last_6_month,jewelry_consume_count_last_6_month,trans_day_last_12_month,apply_score,apply_credibility,query_org_count,query_finance_count,query_cash_count,query_sum_count,latest_one_month_apply,latest_three_month_apply,latest_six_month_apply,loans_score,loans_credibility_behavior,loans_count,loans_settle_count,loans_overdue_count,loans_org_count_behavior,consfin_org_count_behavior,loans_cash_count,latest_one_month_loan,latest_three_month_loan,latest_six_month_loan,history_suc_fee,history_fail_fee,latest_one_month_suc,latest_one_month_fail,loans_long_time,loans_credit_limit,loans_credibility_limit,loans_org_count_current,loans_product_count,loans_max_limit,loans_avg_limit,consfin_credit_limit,consfin_credibility,consfin_org_count_current,consfin_product_count,consfin_max_limit,consfin_avg_limit,latest_query_day,first_transaction_day_re,active_day
4653,2.0,0,7.0,2.0,0,0.0,0.37,4000.0,0.89,0.92,0.327,24.0,75.0,49.0,13090.0,23.0,415280.0,147.0,0.3,259110.0,480.0,0.15,2870.0,0.3,7.0,33.0,11.0,33.0,0.0,1.0,3.0,3.0,0.0,3050.0,8.0,0.0,2180.0,3860.0,1.0,82.0,660.0,77.0,12.0,9.0,1.0,15.0,4.0,8.0,11.0,633.0,75.0,33.0,31.0,0.0,16.0,6.0,10.0,0.0,3.0,5.0,37.0,2.0,0.0,0.0,358.0,1700.0,74.0,10.0,10.0,2600.0,1660.0,25300.0,77.0,6.0,6.0,63600.0,15933.0,10.0,822.0,10.0
4654,2.0,0,7.0,0.0,0,0.05,0.95,500.0,1.69,1.0,0.28,18.0,22.0,26.0,10470.0,21.0,109420.0,124.0,1.0,13150.0,970.0,1.0,1010.0,0.55,0.0,22.0,0.0,22.0,0.0,0.0,2.0,6.0,0.0,0.0,4.0,0.0,0.0,3890.0,0.0,104.0,634.0,83.0,6.0,3.0,2.0,7.0,0.0,0.0,3.0,601.0,80.0,14.0,14.0,0.0,6.0,4.0,2.0,0.0,0.0,4.0,27.0,0.0,0.0,0.0,311.0,1300.0,77.0,2.0,2.0,1600.0,1350.0,14900.0,80.0,4.0,4.0,24000.0,15000.0,100.0,689.0,100.0
4655,2.0,0,7.0,0.0,1,0.01,0.99,0.0,2.55,1.0,0.138,13.0,31.0,26.0,10960.0,18.0,70310.0,64.0,0.65,8780.0,1310.0,1.0,1060.0,0.5,0.0,31.0,0.0,31.0,0.0,2.0,3.0,4.0,0.0,920.0,4.0,0.0,0.0,4620.0,0.0,82.0,536.0,75.0,5.0,2.0,3.0,6.0,0.0,3.0,4.0,489.0,77.0,13.0,9.0,3.0,6.0,0.0,6.0,0.0,0.0,5.0,9.0,20.0,0.0,0.0,339.0,1800.0,76.0,6.0,7.0,3200.0,1766.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,585.0,33.0
4656,2.0,0,6.0,0.0,1,0.04,0.91,600.0,0.37,0.96,0.47700000000000004,21.0,16.0,12.0,11110.0,27.0,137540.0,262.0,0.4,18820.0,17920.0,0.15,1090.0,0.55,8.0,16.0,8.0,16.0,0.0,2.0,5.0,5.0,1398157.0,1820.0,3.0,0.0,280.0,9530.0,0.0,84.0,596.0,74.0,22.0,13.0,5.0,30.0,9.0,12.0,26.0,568.0,77.0,47.0,40.0,2.0,20.0,9.0,11.0,2.0,3.0,17.0,51.0,23.0,3.0,2.0,347.0,2100.0,76.0,11.0,13.0,4300.0,1690.0,7400.0,80.0,9.0,10.0,19200.0,6222.0,3.0,889.0,3.0
4657,4.0,0,4.0,1.0,0,0.02,0.98,0.0,1.08,0.58,0.107,8.0,31.0,26.0,11710.0,25.0,147460.0,53.0,0.6,5720.0,1650.0,0.4,1240.0,0.5,9.0,29.0,9.0,29.0,0.0,1.0,1.0,1.0,207665.0,820.0,2.0,0.0,0.0,0.0,0.0,91.0,619.0,79.0,6.0,5.0,1.0,8.0,1.0,5.0,8.0,590.0,76.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,148.0,1800.0,76.0,1.0,1.0,1800.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1347.0,7.0
4658,3.0,0,9.0,1.0,0,0.21,0.79,1000.0,1.01,0.97,0.172,10.0,61.0,25.0,3640.0,37.0,5100.0,134.0,1.0,110.0,6270.0,0.65,90.0,0.95,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,83.0,627.0,75.0,8.0,5.0,3.0,9.0,4.0,7.0,9.0,612.0,76.0,8.0,8.0,0.0,3.0,1.0,2.0,0.0,0.0,1.0,21.0,1.0,0.0,0.0,359.0,1100.0,70.0,2.0,2.0,1600.0,1050.0,13200.0,78.0,1.0,1.0,13200.0,13200.0,25.0,1219.0,25.0
4659,2.0,0,6.0,0.0,0,0.01,0.99,0.0,1.41,0.5,0.266,13.0,13.0,15.0,4310.0,12.0,92230.0,75.0,1.0,0.0,620.0,1.0,1460.0,0.45,0.0,13.0,0.0,13.0,0.0,1.0,3.0,3.0,0.0,0.0,5.0,0.0,0.0,5800.0,0.0,186.0,595.0,84.0,6.0,0.0,4.0,8.0,0.0,1.0,4.0,570.0,76.0,18.0,17.0,2.0,8.0,1.0,7.0,1.0,2.0,9.0,18.0,3.0,1.0,0.0,349.0,1800.0,75.0,7.0,9.0,2300.0,1471.0,25800.0,85.0,1.0,1.0,25800.0,25800.0,43.0,880.0,9.0
4660,2.0,0,7.0,1.0,0,0.01,0.86,100.0,4.25,1.0,0.488,25.0,12.0,10.0,28740.0,17.0,286350.0,204.0,0.4,53670.0,6110.0,0.2,1410.0,0.3,12.0,12.0,12.0,12.0,0.0,2.0,3.0,4.0,0.0,2020.0,3.0,0.0,800.0,40960.0,0.0,82.0,635.0,71.0,8.0,5.0,2.0,10.0,0.0,2.0,6.0,612.0,75.0,31.0,27.0,0.0,11.0,4.0,7.0,0.0,1.0,10.0,29.0,11.0,0.0,1.0,352.0,2300.0,74.0,7.0,8.0,4000.0,1871.0,11200.0,78.0,4.0,5.0,21600.0,9900.0,41.0,620.0,36.0
4661,3.0,0,7.0,1.0,1,0.01,0.99,300.0,0.77,1.0,0.247,15.0,22.0,18.0,12920.0,13.0,76960.0,90.0,0.55,10150.0,1520.0,0.65,1020.0,0.55,3.0,22.0,3.0,42.0,0.0,2.0,5.0,5.0,0.0,1200.0,3.0,0.0,0.0,17870.0,0.0,94.0,539.0,80.0,3.0,3.0,0.0,3.0,0.0,1.0,1.0,489.0,79.0,23.0,9.0,5.0,8.0,2.0,6.0,0.0,9.0,15.0,11.0,46.0,0.0,0.0,313.0,1300.0,75.0,6.0,6.0,2300.0,1216.0,16800.0,83.0,2.0,2.0,17400.0,11100.0,45.0,442.0,44.0
4662,3.0,0,7.0,0.0,0,0.0,0.97,900.0,1.13,0.63,0.42200000000000004,18.0,24.0,14.0,18900.0,17.0,244210.0,162.0,0.35,41620.0,7420.0,0.15,1350.0,0.45,8.0,17.0,8.0,17.0,0.0,0.0,7.0,7.0,0.0,1660.0,6.0,0.0,0.0,25960.0,0.0,82.0,538.0,77.0,17.0,9.0,4.0,26.0,5.0,8.0,14.0,499.0,73.0,42.0,40.0,1.0,13.0,4.0,9.0,0.0,0.0,14.0,48.0,8.0,1.0,0.0,352.0,2300.0,73.0,9.0,9.0,4700.0,1944.0,3100.0,75.0,4.0,4.0,6600.0,3375.0,23.0,877.0,23.0
4663,3.0,0,8.0,0.0,1,0.01,0.98,27000.0,0.72,0.92,0.741,20.0,6.0,6.0,26180.0,35.0,674740.0,391.0,0.15,90910.0,24240.0,0.05,1110.0,0.5,6.0,6.0,6.0,6.0,5.0,6.0,9.0,9.0,7.0,4640.0,9.0,0.0,3760.0,41100.0,0.0,82.0,539.0,76.0,18.0,9.0,9.0,24.0,1.0,4.0,17.0,478.0,75.0,93.0,83.0,4.0,28.0,10.0,18.0,0.0,3.0,37.0,113.0,30.0,0.0,0.0,357.0,2100.0,74.0,18.0,18.0,5100.0,1888.0,8900.0,78.0,10.0,10.0,18000.0,8020.0,18.0,1200.0,18.0
4664,2.0,0,8.0,0.0,0,0.03,0.92,500.0,2.67,0.88,0.5770000000000001,20.0,9.0,13.0,4370.0,21.0,205000.0,249.0,0.25,47620.0,550.0,0.1,810.0,0.6,5.0,9.0,5.0,9.0,0.0,1.0,3.0,3.0,124758.0,4610.0,5.0,0.0,660.0,11540.0,0.0,82.0,549.0,76.0,11.0,5.0,3.0,15.0,3.0,7.0,10.0,511.0,75.0,31.0,27.0,1.0,12.0,4.0,7.0,0.0,2.0,11.0,37.0,10.0,0.0,0.0,349.0,2100.0,74.0,7.0,8.0,3100.0,1810.0,7700.0,79.0,4.0,5.0,13800.0,7050.0,14.0,787.0,10.0
4665,3.0,0,6.0,0.0,1,0.03,0.97,0.0,2.44,0.75,0.361,21.0,13.0,9.0,13900.0,24.0,173180.0,169.0,0.3,28930.0,690.0,0.05,770.0,0.6,5.0,13.0,5.0,13.0,0.0,7.0,7.0,9.0,149.0,2040.0,21.0,0.0,1990.0,20180.0,0.0,83.0,528.0,80.0,4.0,1.0,2.0,5.0,0.0,0.0,1.0,490.0,74.0,38.0,31.0,2.0,9.0,3.0,6.0,0.0,2.0,13.0,36.0,14.0,0.0,0.0,359.0,1800.0,73.0,6.0,6.0,2200.0,1550.0,9600.0,78.0,3.0,3.0,10800.0,7800.0,130.0,1040.0,57.0
4666,1.0,0,6.0,0.0,1,0.04,0.84,6000.0,1.99,1.0,0.4,30.0,15.0,9.0,16310.0,23.0,191040.0,200.0,0.35,23490.0,4880.0,0.15,920.0,0.65,5.0,15.0,5.0,15.0,0.0,0.0,5.0,5.0,18.0,2000.0,3.0,30.0,0.0,18670.0,0.0,95.0,545.0,81.0,2.0,2.0,0.0,3.0,0.0,2.0,3.0,506.0,76.0,23.0,20.0,3.0,8.0,2.0,6.0,0.0,0.0,6.0,37.0,7.0,1.0,0.0,358.0,2300.0,75.0,6.0,6.0,4500.0,2433.0,1800.0,82.0,2.0,3.0,1800.0,1400.0,54.0,738.0,54.0
4667,2.0,0,7.0,0.0,0,0.1,0.9,1100.0,0.39,0.65,0.28600000000000003,18.0,23.0,18.0,7620.0,17.0,38340.0,116.0,0.4,12600.0,2920.0,0.1,490.0,0.7,5.0,10.0,7.0,10.0,0.0,0.0,2.0,2.0,1092640.0,1520.0,2.0,0.0,210.0,8070.0,0.0,82.0,643.0,76.0,4.0,3.0,1.0,4.0,0.0,1.0,3.0,617.0,80.0,5.0,5.0,0.0,5.0,4.0,1.0,0.0,0.0,2.0,8.0,0.0,0.0,0.0,342.0,900.0,85.0,1.0,1.0,900.0,900.0,2300.0,79.0,4.0,6.0,3600.0,1825.0,67.0,848.0,67.0
4668,2.0,0,7.0,0.0,0,0.02,0.98,0.0,1.22,0.53,0.111,10.0,31.0,30.0,14090.0,17.0,42800.0,46.0,0.6,8280.0,810.0,0.65,1030.0,0.5,16.0,30.0,16.0,30.0,0.0,0.0,1.0,1.0,0.0,550.0,3.0,0.0,0.0,12840.0,0.0,85.0,542.0,76.0,6.0,1.0,2.0,8.0,5.0,6.0,6.0,498.0,78.0,25.0,20.0,1.0,8.0,4.0,4.0,0.0,1.0,12.0,39.0,15.0,2.0,1.0,354.0,2200.0,70.0,4.0,4.0,2900.0,1875.0,4300.0,81.0,4.0,5.0,7800.0,4575.0,20.0,1009.0,20.0
4669,3.0,0,8.0,0.0,0,0.0,0.74,0.0,0.14,1.0,0.45799999999999996,20.0,19.0,9.0,10130.0,16.0,253930.0,183.0,0.3,33670.0,32980.0,0.15,1730.0,0.35,4.0,19.0,4.0,19.0,0.0,2.0,2.0,4.0,0.0,2850.0,6.0,0.0,680.0,13730.0,0.0,84.0,532.0,75.0,11.0,2.0,5.0,14.0,5.0,11.0,11.0,511.0,76.0,30.0,28.0,4.0,11.0,3.0,8.0,6.0,9.0,13.0,51.0,10.0,5.0,4.0,356.0,2800.0,75.0,8.0,9.0,6400.0,2612.0,1900.0,77.0,3.0,4.0,3600.0,1933.0,23.0,528.0,4.0
4670,3.0,0,5.0,0.0,0,0.03,0.97,3900.0,2.0,0.82,0.47700000000000004,18.0,15.0,9.0,450.0,33.0,186690.0,318.0,0.35,36100.0,2280.0,0.15,810.0,0.7,6.0,13.0,6.0,13.0,0.0,0.0,3.0,3.0,1301974.0,1660.0,5.0,0.0,110.0,24290.0,0.0,82.0,549.0,76.0,11.0,5.0,3.0,15.0,3.0,7.0,10.0,511.0,75.0,31.0,27.0,1.0,12.0,4.0,7.0,0.0,2.0,11.0,37.0,10.0,0.0,0.0,349.0,2100.0,74.0,7.0,8.0,3100.0,1810.0,7700.0,79.0,4.0,5.0,13800.0,7050.0,14.0,1254.0,10.0
4671,3.0,0,6.0,1.0,0,0.01,0.8,2000.0,1.02,1.0,0.29100000000000004,21.0,27.0,23.0,20050.0,16.0,138920.0,119.0,0.55,29080.0,3950.0,0.65,1660.0,0.4,13.0,13.0,20.0,20.0,0.0,2.0,3.0,3.0,0.0,1350.0,4.0,0.0,0.0,12400.0,0.0,82.0,624.0,76.0,14.0,7.0,6.0,23.0,7.0,15.0,20.0,602.0,79.0,15.0,12.0,0.0,7.0,4.0,3.0,0.0,0.0,1.0,15.0,5.0,0.0,0.0,309.0,2400.0,71.0,3.0,3.0,4200.0,1733.0,10100.0,83.0,4.0,4.0,18000.0,9175.0,2.0,550.0,2.0
4672,4.0,0,7.0,2.0,0,0.0,0.54,0.0,0.67,0.85,0.2,15.0,21.0,20.0,51330.0,34.0,728370.0,146.0,0.05,93190.0,18790.0,0.05,2570.0,0.5,8.0,12.0,8.0,12.0,2.0,4.0,5.0,5.0,16224.0,20000.0,5.0,0.0,0.0,12890.0,0.0,85.0,678.0,77.0,10.0,4.0,3.0,12.0,0.0,1.0,5.0,673.0,75.0,33.0,31.0,0.0,11.0,8.0,3.0,3.0,7.0,18.0,41.0,17.0,3.0,1.0,360.0,3300.0,70.0,3.0,3.0,4100.0,2500.0,18600.0,76.0,8.0,8.0,43200.0,13975.0,48.0,1258.0,12.0
4673,3.0,0,4.0,0.0,0,0.01,0.99,1500.0,0.34,1.0,0.35,18.0,29.0,25.0,14230.0,21.0,127920.0,173.0,0.4,16110.0,4150.0,0.2,850.0,0.6,4.0,29.0,4.0,29.0,0.0,0.0,2.0,7.0,82731.0,1540.0,3.0,0.0,0.0,9590.0,0.0,88.0,538.0,84.0,7.0,3.0,3.0,8.0,2.0,4.0,5.0,495.0,77.0,35.0,28.0,1.0,12.0,4.0,8.0,0.0,2.0,7.0,47.0,33.0,2.0,0.0,354.0,2000.0,77.0,8.0,10.0,3700.0,1887.0,4200.0,79.0,4.0,4.0,7200.0,4200.0,12.0,693.0,12.0
4674,3.0,0,8.0,1.0,1,0.06,0.48,0.0,0.16,1.0,0.6629999999999999,16.0,21.0,16.0,35280.0,18.0,567320.0,298.0,0.2,45130.0,36300.0,0.15,530.0,0.7,12.0,21.0,12.0,21.0,1.0,1.0,3.0,3.0,849091.0,7000.0,3.0,0.0,1000.0,22000.0,0.0,85.0,542.0,88.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,517.0,76.0,19.0,14.0,3.0,10.0,6.0,4.0,1.0,4.0,10.0,22.0,16.0,1.0,6.0,349.0,5400.0,76.0,4.0,4.0,8200.0,4825.0,5600.0,80.0,6.0,6.0,13200.0,6700.0,55.0,598.0,21.0
4675,3.0,0,6.0,1.0,0,0.0,0.87,2000.0,0.96,0.5,0.172,14.0,43.0,28.0,10740.0,28.0,77540.0,116.0,0.45,15480.0,7050.0,0.2,1160.0,0.5,10.0,28.0,10.0,30.0,0.0,4.0,4.0,4.0,0.0,1840.0,2.0,0.0,1400.0,5000.0,0.0,82.0,648.0,76.0,6.0,4.0,1.0,8.0,0.0,1.0,8.0,627.0,76.0,11.0,8.0,0.0,6.0,3.0,3.0,2.0,4.0,5.0,14.0,9.0,2.0,1.0,354.0,1400.0,77.0,3.0,4.0,3100.0,1433.0,47200.0,74.0,3.0,3.0,67200.0,30333.0,32.0,1757.0,3.0
4676,1.0,0,4.0,0.0,0,0.0,1.0,0.0,1.5,0.14,0.081,9.0,61.0,60.0,12290.0,8.0,20570.0,19.0,1.0,4480.0,850.0,1.0,1330.0,0.5,0.0,31.0,0.0,31.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,146.0,629.0,78.0,10.0,6.0,2.0,18.0,2.0,5.0,14.0,601.0,78.0,8.0,8.0,0.0,3.0,1.0,2.0,0.0,0.0,2.0,10.0,1.0,0.0,0.0,350.0,1700.0,76.0,2.0,2.0,2300.0,1400.0,8400.0,85.0,1.0,1.0,8400.0,8400.0,4.0,1878.0,4.0
4677,2.0,0,8.0,2.0,0,0.0,0.84,3500.0,2.71,0.92,0.313,21.0,18.0,16.0,31490.0,36.0,312480.0,216.0,0.15,50310.0,8680.0,0.05,1570.0,0.45,5.0,12.0,5.0,12.0,0.0,0.0,1.0,1.0,17.0,7990.0,5.0,0.0,1630.0,35030.0,0.0,84.0,531.0,80.0,4.0,3.0,1.0,6.0,0.0,4.0,6.0,494.0,74.0,10.0,10.0,1.0,7.0,3.0,4.0,0.0,0.0,3.0,23.0,0.0,0.0,0.0,337.0,1900.0,70.0,4.0,4.0,3400.0,2150.0,8600.0,80.0,3.0,3.0,19200.0,10400.0,37.0,1246.0,37.0
4678,2.0,0,5.0,1.0,0,0.01,0.99,8000.0,0.29,0.58,0.502,19.0,39.0,11.0,12430.0,25.0,81920.0,317.0,0.35,14820.0,29080.0,0.2,1740.0,0.45,9.0,25.0,9.0,25.0,1.0,1.0,2.0,4.0,135414.0,2070.0,2.0,0.0,710.0,14990.0,0.0,83.0,646.0,73.0,4.0,1.0,2.0,7.0,3.0,4.0,7.0,623.0,75.0,11.0,10.0,0.0,5.0,2.0,3.0,0.0,4.0,10.0,37.0,3.0,4.0,0.0,193.0,900.0,77.0,3.0,4.0,1200.0,833.0,5800.0,73.0,2.0,2.0,7200.0,4100.0,24.0,1366.0,24.0
4679,3.0,0,4.0,0.0,0,0.01,0.95,0.0,2.05,0.69,0.405,14.0,11.0,11.0,4940.0,25.0,323140.0,214.0,0.15,49830.0,7470.0,0.1,1720.0,0.4,10.0,11.0,10.0,11.0,1.0,2.0,3.0,3.0,359220.0,6100.0,2.0,0.0,0.0,37130.0,0.0,82.0,624.0,76.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,593.0,75.0,21.0,20.0,0.0,7.0,2.0,5.0,0.0,2.0,8.0,29.0,2.0,0.0,0.0,338.0,2100.0,75.0,5.0,6.0,2800.0,1160.0,13200.0,77.0,2.0,2.0,15600.0,8300.0,105.0,1137.0,61.0
4680,4.0,0,7.0,0.0,1,0.01,0.99,200.0,0.3,0.53,0.29,18.0,18.0,14.0,12580.0,26.0,171650.0,159.0,1.0,30560.0,1330.0,1.0,960.0,0.55,0.0,11.0,0.0,11.0,0.0,18.0,18.0,18.0,0.0,0.0,5.0,0.0,0.0,12510.0,0.0,125.0,544.0,79.0,12.0,6.0,4.0,18.0,5.0,11.0,12.0,506.0,75.0,22.0,19.0,1.0,11.0,6.0,5.0,1.0,2.0,9.0,33.0,6.0,1.0,1.0,334.0,1700.0,75.0,5.0,5.0,3000.0,1580.0,3700.0,74.0,6.0,8.0,16800.0,5633.0,10.0,1557.0,10.0
4681,2.0,0,7.0,0.0,0,0.02,0.94,2000.0,1.71,1.0,0.37200000000000005,22.0,27.0,21.0,17630.0,13.0,149690.0,137.0,0.55,30800.0,120.0,0.3,930.0,0.55,13.0,16.0,13.0,16.0,0.0,2.0,4.0,4.0,0.0,600.0,6.0,0.0,0.0,16160.0,0.0,84.0,544.0,77.0,13.0,7.0,4.0,17.0,2.0,6.0,6.0,506.0,76.0,50.0,45.0,1.0,15.0,6.0,9.0,1.0,6.0,18.0,61.0,11.0,2.0,0.0,348.0,2300.0,74.0,9.0,10.0,5000.0,2233.0,8600.0,85.0,6.0,6.0,29400.0,14800.0,24.0,458.0,18.0
4682,3.0,0,6.0,0.0,0,0.05,0.95,0.0,1.0,1.0,0.23,13.0,30.0,34.0,7990.0,15.0,52680.0,90.0,0.6,13110.0,780.0,1.0,740.0,0.6,0.0,30.0,0.0,30.0,0.0,0.0,2.0,2.0,0.0,1200.0,3.0,0.0,0.0,0.0,0.0,88.0,641.0,74.0,8.0,2.0,2.0,11.0,9.0,10.0,11.0,612.0,76.0,27.0,24.0,0.0,10.0,3.0,7.0,0.0,0.0,8.0,56.0,8.0,3.0,0.0,357.0,1800.0,74.0,7.0,7.0,2300.0,1457.0,9200.0,78.0,3.0,4.0,10800.0,5500.0,11.0,517.0,11.0
4683,3.0,0,6.0,1.0,0,0.08,0.92,100.0,0.11,0.42,0.251,18.0,32.0,27.0,9380.0,17.0,51240.0,103.0,0.5,10570.0,3280.0,0.2,490.0,0.7,9.0,32.0,9.0,32.0,1.0,3.0,3.0,15.0,1130852.0,2170.0,2.0,0.0,120.0,7700.0,0.0,84.0,549.0,76.0,11.0,5.0,3.0,15.0,3.0,7.0,10.0,491.0,78.0,13.0,10.0,1.0,6.0,2.0,4.0,0.0,1.0,4.0,13.0,6.0,0.0,0.0,289.0,1700.0,77.0,4.0,4.0,2400.0,1300.0,5500.0,80.0,2.0,2.0,10800.0,6600.0,14.0,1271.0,79.0
4684,3.0,0,6.0,1.0,1,0.01,0.87,1000.0,0.85,0.51,0.5329999999999999,20.0,13.0,11.0,17380.0,35.0,433030.0,296.0,0.35,69310.0,6190.0,0.1,1200.0,0.5,5.0,9.0,6.0,9.0,0.0,2.0,9.0,9.0,28.0,1850.0,9.0,0.0,3250.0,61480.0,0.0,82.0,546.0,77.0,21.0,11.0,8.0,34.0,4.0,18.0,29.0,513.0,76.0,50.0,42.0,2.0,22.0,8.0,14.0,1.0,4.0,22.0,66.0,26.0,1.0,0.0,359.0,2500.0,74.0,14.0,15.0,6300.0,2185.0,13400.0,79.0,8.0,9.0,19200.0,8075.0,15.0,2107.0,8.0
4685,4.0,0,8.0,1.0,0,0.04,0.96,4000.0,1.83,0.48,0.213,23.0,26.0,15.0,23100.0,41.0,98640.0,167.0,0.5,17790.0,0.0,0.3,860.0,0.7,4.0,22.0,4.0,22.0,0.0,2.0,2.0,2.0,0.0,900.0,7.0,0.0,230.0,14650.0,0.0,89.0,519.0,72.0,17.0,8.0,5.0,24.0,5.0,18.0,22.0,517.0,76.0,23.0,19.0,1.0,12.0,8.0,4.0,3.0,4.0,13.0,33.0,13.0,2.0,3.0,348.0,2600.0,72.0,4.0,4.0,3800.0,2425.0,6300.0,79.0,8.0,9.0,9600.0,5475.0,3.0,2651.0,3.0
4686,3.0,0,6.0,0.0,0,0.0,0.84,1900.0,0.58,0.73,0.24100000000000002,17.0,27.0,18.0,16030.0,24.0,117890.0,118.0,0.2,25370.0,2820.0,0.2,1630.0,0.4,12.0,18.0,6.0,18.0,0.0,1.0,1.0,1.0,679923.0,7260.0,2.0,0.0,0.0,27780.0,0.0,84.0,613.0,79.0,9.0,4.0,3.0,11.0,3.0,7.0,11.0,582.0,74.0,11.0,11.0,1.0,6.0,2.0,4.0,1.0,2.0,5.0,12.0,0.0,1.0,0.0,355.0,4900.0,71.0,4.0,4.0,6000.0,2900.0,9100.0,83.0,2.0,2.0,19200.0,11700.0,6.0,1064.0,6.0
4687,1.0,0,5.0,0.0,0,0.03,0.97,900.0,0.26,1.0,0.225,17.0,34.0,19.0,10640.0,9.0,50500.0,61.0,0.7,7960.0,4910.0,0.65,880.0,0.6,2.0,34.0,2.0,34.0,0.0,2.0,4.0,4.0,0.0,500.0,4.0,0.0,0.0,7540.0,0.0,82.0,535.0,74.0,14.0,10.0,2.0,27.0,8.0,11.0,16.0,491.0,76.0,16.0,16.0,1.0,8.0,2.0,6.0,0.0,0.0,8.0,17.0,5.0,0.0,0.0,311.0,1300.0,74.0,6.0,6.0,2300.0,1333.0,8400.0,85.0,2.0,2.0,8400.0,8400.0,-2.0,331.0,-2.0
4688,2.0,0,7.0,1.0,0,0.01,0.88,2900.0,0.59,0.92,0.466,24.0,15.0,13.0,1160.0,23.0,242970.0,208.0,0.2,40990.0,43240.0,0.15,1990.0,0.35,4.0,15.0,4.0,15.0,2.0,0.0,4.0,4.0,0.0,7000.0,5.0,0.0,11380.0,31590.0,0.0,84.0,587.0,74.0,16.0,11.0,3.0,22.0,4.0,13.0,18.0,562.0,75.0,37.0,33.0,2.0,18.0,7.0,11.0,3.0,5.0,20.0,44.0,6.0,6.0,0.0,346.0,2500.0,73.0,11.0,12.0,5100.0,2190.0,12400.0,79.0,7.0,7.0,20400.0,5771.0,23.0,809.0,10.0
4689,4.0,0,5.0,1.0,0,0.01,0.99,1300.0,2.26,0.24,0.377,18.0,36.0,47.0,14100.0,14.0,110410.0,112.0,0.55,18320.0,4940.0,0.1,1270.0,0.5,4.0,21.0,2.0,24.0,0.0,1.0,2.0,4.0,300542.0,500.0,4.0,0.0,0.0,16540.0,0.0,86.0,550.0,75.0,16.0,5.0,6.0,17.0,5.0,8.0,11.0,504.0,76.0,44.0,40.0,2.0,19.0,7.0,12.0,1.0,4.0,20.0,50.0,14.0,5.0,1.0,330.0,2400.0,73.0,12.0,14.0,4200.0,1841.0,6100.0,81.0,7.0,7.0,10500.0,6228.0,20.0,1808.0,20.0
4690,2.0,0,2.0,0.0,1,0.0,1.0,14000.0,1.09,1.0,0.496,20.0,18.0,11.0,28880.0,9.0,76410.0,134.0,0.55,21420.0,78220.0,0.4,1270.0,0.5,8.0,16.0,8.0,25.0,0.0,1.0,15.0,15.0,0.0,770.0,3.0,0.0,380.0,3590.0,0.0,87.0,545.0,77.0,16.0,11.0,5.0,24.0,4.0,13.0,18.0,482.0,75.0,63.0,50.0,10.0,12.0,5.0,7.0,1.0,2.0,18.0,65.0,38.0,0.0,2.0,318.0,1700.0,73.0,7.0,7.0,5000.0,1871.0,7800.0,81.0,5.0,6.0,22800.0,9720.0,4.0,326.0,4.0
4691,2.0,0,7.0,0.0,1,0.02,0.98,200.0,1.23,1.0,0.11900000000000001,15.0,61.0,27.0,12960.0,12.0,27540.0,43.0,0.85,8170.0,70.0,1.0,860.0,0.6,0.0,32.0,0.0,32.0,0.0,3.0,3.0,3.0,0.0,270.0,2.0,0.0,0.0,5120.0,0.0,89.0,634.0,78.0,3.0,1.0,0.0,4.0,2.0,3.0,4.0,613.0,77.0,10.0,10.0,0.0,2.0,1.0,1.0,1.0,2.0,4.0,12.0,0.0,1.0,0.0,355.0,2600.0,76.0,1.0,1.0,2600.0,2600.0,14400.0,78.0,1.0,1.0,14400.0,14400.0,3.0,423.0,3.0
